idCom,privatesIds,publicsIds,date
448694,[158],"[4, 4]",2019-03-07
448695,[158],[2],2019-03-07
450303,[158],"[2, 2]",2019-03-18
450742,[158],"[2, 2]",2019-01-17
450907,[158],[2],2019-04-05
450908,[158],[2],2019-04-09
452446,[158],[2],2019-04-18
452447,[158],[33],2019-04-23
453864,[158],[2],2019-05-14
456572,[158],[2],2019-06-05
456573,[158],[4],2019-06-12
457737,[158],[2],2019-06-27
458037,[158],"[4, 4, 29, 4, 4, 4]",2019-07-04
459666,[158],"[4, 4, 4, 4, 4]",2019-08-29
237370,[195],[14],2012-09-13
465813,[196],[14],2020-02-26
465815,[196],[14],2020-02-27
465816,[196],[14],2020-02-27
465817,[196],[14],2020-02-27
465818,[196],[14],2020-02-27
465819,[196],[4],2020-02-27
465820,[196],[14],2020-02-27
466755,[196],"[14, 6]",2020-03-10
461264,[197],"[2, 2, 2]",2019-11-19
272393,[149],[9],2013-04-18
241589,[198],"[9, 9]",2012-09-27
241590,[198],[52],2012-09-25
247370,[198],"[52, 52]",2012-11-06
341674,[199],"[14, 14, 14]",2014-10-28
461820,[199],[14],2019-11-26
369246,[199],"[32, 32, 2]",2016-02-04
399714,[199],"[2, 23, 11, 4]",2017-04-03
399715,[199],"[2, 23, 11, 4]",2017-04-04
427043,[199],"[18, 18, 18]",2018-04-17
427049,[199],"[46, 46, 46, 46]",2018-04-17
427050,[199],"[4, 4]",2018-04-17
427051,[199],[2],2018-04-17
461328,[199],[2],2019-12-10
463690,[199],[14],2020-01-20
463691,[199],"[2, 51]",2020-02-03
369786,[169],"[14, 14, 51, 14, 14, 14, 14, 28, 14, 14, 14, 14]",2016-01-11
378174,[169],"[83, 83]",2016-05-25
378175,[169],"[18, 18]",2016-06-01
378176,[169],"[6, 6]",2016-06-01
378177,[169],"[32, 32]",2016-06-01
378178,[169],"[4, 4]",2016-06-01
378179,[169],"[28, 28, 28]",2016-06-01
378181,[169],[200],2016-06-01
378184,[169],[2],2016-06-01
378186,[169],[2],2016-06-01
378187,[169],"[41, 41, 41]",2016-06-01
378188,[169],[14],2016-06-01
378189,[169],[51],2016-06-01
378190,[169],[18],2016-06-01
378191,[169],[46],2016-06-01
378192,[169],"[11, 11]",2016-06-01
378193,[169],"[46, 46, 46, 46]",2016-06-01
403328,[169],[2],2017-05-26
418290,[169],[18],2017-12-08
425649,[169],[32],2018-04-22
431250,[169],[2],2018-06-29
230575,[148],[14],2012-06-05
230953,[148],[14],2012-06-05
230952,[148],[14],2012-06-06
230578,[148],[14],2012-06-07
230579,[148],[14],2012-06-08
230969,[148],[14],2012-06-05
227958,[148],[14],2012-06-06
451355,[156],[14],2019-04-09
251869,[141],"[32, 32]",2012-11-28
460346,[141],"[14, 14]",2019-06-12
460347,[141],[46],2019-07-16
460349,[141],"[2, 2, 2, 2, 2, 2, 2, 2]",2018-09-27
465067,[141],"[74, 74]",2020-01-27
241431,[201],[4],2012-10-03
241432,[201],[9],2012-10-03
241434,[201],[32],2012-10-03
241430,[202],[9],2012-09-26
413865,[203],[32],2017-10-13
396282,[204],[2],2017-02-02
244676,[49],[14],2012-10-31
326493,[49],[14],2014-04-09
326494,[49],"[14, 14, 14, 14, 14, 14, 14, 14, 14]",2014-04-10
436461,[205],"[2, 2]",2018-10-15
442978,[205],[2],2018-12-11
447500,[205],[2],2019-02-27
453917,[205],[14],2019-06-01
375768,[206],"[14, 14]",2016-05-03
375770,[206],[14],2016-05-03
375771,[206],[14],2016-05-02
375772,[206],[14],2016-05-02
382049,[206],[14],2016-08-03
382813,[206],[14],2016-08-23
382888,[206],[14],2016-08-29
383039,[206],[14],2016-09-07
383051,[206],[2],2016-09-07
384013,[206],[2],2016-09-14
389062,[206],[2],2016-11-26
392344,[206],[4],2017-01-06
392345,[206],[2],2017-01-06
393236,[206],[2],2017-02-02
395337,[206],[4],2017-03-06
408213,[206],[2],2017-09-12
408218,[206],[2],2017-09-12
432741,[206],[4],2018-08-17
456217,[206],[32],2019-06-12
460748,[206],[14],2019-11-12
250250,[199],"[14, 14, 14, 14, 14, 14]",2012-11-22
324714,[207],"[18, 10, 146, 52, 46, 4, 7, 65, 9]",2014-04-02
374945,[207],[4],2016-03-21
379034,[207],"[18, 18]",2016-05-10
379701,[207],[4],2016-05-10
379707,[207],"[32, 32, 32]",2016-05-12
383315,[207],"[14, 14]",2016-08-12
416090,[207],[5],2017-11-01
385372,[207],[32],2016-09-15
385373,[207],[2],2016-09-15
385375,[207],[18],2016-09-15
391088,[207],"[18, 18]",2016-11-21
391089,[207],[18],2016-11-21
324669,[207],[14],2014-04-01
372734,[207],[28],2016-02-03
376905,[207],[6],2016-04-22
379783,[207],[6],2016-05-12
379813,[207],[14],2016-05-12
379843,[207],"[4, 4, 4]",2016-06-15
391087,[207],[14],2016-11-21
416054,[207],[2],2017-11-21
416058,[207],[14],2017-11-21
416066,[207],[2],2017-11-21
416087,[207],[14],2017-11-01
418068,[207],[4],2017-12-20
432469,[207],[2],2018-07-30
442685,[207],"[69, 14, 69]",2018-11-20
442693,[207],[2],2018-11-01
449750,[207],[14],2019-03-04
385577,[207],[14],2016-09-22
438142,[207],"[6, 6]",2018-10-04
448134,[207],[6],2019-02-15
448135,[207],[6],2019-02-19
448137,[207],[6],2019-02-22
254795,[1],"[4, 4, 4, 4, 4, 4, 46, 29, 18]",2012-11-08
254796,[1],"[9, 9, 9, 9, 9, 9, 36, 4, 4]",2012-11-09
391557,[1],[98],2016-10-04
458747,[132],[14],2019-07-03
461601,[132],[32],2019-11-06
461604,[132],[14],2019-11-26
461606,[132],[14],2019-11-28
467155,[132],[2],2020-02-06
467167,[132],[32],2020-02-26
467183,[132],[33],2020-02-27
272869,[208],[4],2013-04-17
268950,[209],[32],2013-03-18
268951,[209],[9],2013-03-18
268952,[209],"[52, 52]",2013-03-18
268953,[209],[33],2013-03-18
268954,[209],[14],2013-03-19
268955,[209],[9],2013-03-19
268956,[209],[9],2013-03-19
281809,[209],[4],2013-06-05
281829,[209],"[18, 18]",2013-06-06
281849,[209],[14],2013-06-05
281850,[209],"[9, 9]",2013-06-06
304529,[209],[9],2013-10-29
304531,[209],[14],2013-10-29
304532,[209],[36],2013-10-29
304534,[209],[84],2013-10-30
327889,[209],[14],2014-05-29
327890,[209],[83],2014-05-29
327891,[209],[14],2014-05-29
327892,[209],[14],2014-05-29
327893,[209],"[4, 4]",2014-05-30
341690,[209],[9],2014-11-27
341698,[209],[18],2014-11-27
341699,[209],[32],2014-11-28
341702,[209],[32],2014-11-28
398506,[210],[33],2017-04-04
398533,[210],[14],2017-04-04
398501,[210],[4],2017-04-04
271889,[211],[48],2013-04-18
275824,[211],[9],2013-05-29
301110,[211],[14],2013-10-01
435191,[211],[14],2018-09-07
442230,[211],"[14, 14]",2018-11-26
445035,[211],"[2, 14]",2019-01-24
450114,[211],"[2, 2]",2019-03-08
372735,[207],[46],2016-02-03
438802,[207],[14],2018-11-02
403717,[207],[2],2017-05-12
403723,[207],[2],2017-05-23
403799,[207],"[6, 6]",2017-05-29
405307,[207],"[5, 5]",2017-06-09
407882,[207],[28],2017-08-16
408132,[207],[6],2017-08-03
413137,[207],[6],2017-10-31
438800,[207],[32],2018-10-01
339980,[212],"[36, 36]",2014-11-28
339981,[212],[18],2014-11-27
403331,[169],"[32, 2]",2017-05-29
409417,[169],[2],2017-09-05
419883,[169],[2],2018-01-02
425648,[169],[2],2018-04-13
431243,[169],[18],2018-06-01
431247,[169],[4],2018-06-28
433852,[169],[5],2018-08-10
433853,[169],[46],2018-08-27
445761,[169],[5],2019-01-04
445764,[169],[2],2019-01-10
445765,[169],[18],2019-01-11
448450,[169],[5],2019-02-22
462826,[169],[2],2019-11-28
462894,[169],[2],2020-01-02
462895,[169],[83],2020-01-13
373489,[213],[14],2016-02-29
373490,[213],[14],2016-01-22
373491,[213],[14],2016-02-19
373492,[213],[14],2016-03-01
373493,[213],[14],2016-03-15
373494,[213],[14],2016-03-29
388019,[213],[14],2016-10-24
388022,[213],[14],2016-10-24
388025,[213],[14],2016-10-24
388027,[213],[14],2016-10-25
388028,[213],[14],2016-10-25
397185,[213],[2],2016-11-23
460603,[213],[14],2019-10-31
460604,[213],[14],2019-11-01
460605,[213],[14],2019-11-07
460606,[213],[14],2019-11-03
450971,[214],[14],2019-04-09
450972,[214],[14],2019-04-09
450975,[214],[14],2019-04-09
450976,[214],[14],2019-04-09
450977,[214],[14],2019-04-09
465461,[214],[2],2020-02-04
465462,[214],[14],2020-02-04
465463,[214],[83],2020-02-04
410422,[214],"[2, 2, 2]",2017-10-02
465460,[214],[14],2020-02-04
392336,[50],"[2, 2]",2016-12-01
396566,[50],[11],2017-02-24
403249,[50],[2],2017-05-29
403250,[50],[2],2017-05-29
371518,[50],[18],2016-02-26
387824,[207],[2],2016-10-18
416080,[207],[6],2017-11-01
394111,[207],[2],2017-01-19
387836,[207],"[2, 4, 2]",2016-10-04
416092,[207],[28],2017-11-01
399476,[207],[2],2017-04-05
416085,[207],[28],2017-11-01
466527,[131],"[14, 14, 14, 14, 14, 14, 14, 14]",2020-02-24
466533,[131],"[14, 14, 14, 14, 14]",2020-02-24
401559,[215],"[14, 14, 4, 14, 4]",2017-05-02
401560,[215],"[14, 14, 14, 14, 14, 14, 4]",2017-05-03
427598,[215],"[14, 14, 4, 14]",2018-05-01
427600,[215],"[14, 33, 2, 2]",2018-05-02
453034,[215],"[14, 2, 14, 5, 14]",2019-05-07
453035,[215],"[2, 2]",2019-05-08
468585,[215],"[5, 5, 32, 28]",2020-02-20
468590,[215],"[28, 28, 28, 28, 216, 2, 2, 2, 4]",2020-02-21
401433,[180],[14],2017-05-16
311756,[217],[4],2013-12-04
311757,[217],[4],2013-12-04
311758,[217],[9],2013-12-04
317951,[217],"[4, 4]",2014-02-28
333235,[217],"[4, 4, 36]",2014-08-12
456440,[218],"[2, 2]",2019-06-20
456441,[218],[32],2019-06-07
456442,[218],[18],2019-06-07
456443,[218],"[18, 18]",2019-06-07
456444,[218],[2],2019-06-07
462370,[218],[18],2020-01-09
462371,[218],[18],2020-01-09
313569,[16],[116],2014-01-08
313570,[16],[17],2014-01-15
313571,[16],[18],2014-01-08
343220,[16],"[17, 17]",2014-12-05
343221,[16],[17],2014-12-16
343222,[16],"[17, 17, 17, 17]",2015-01-06
347627,[16],"[17, 17]",2015-01-21
347629,[16],[17],2015-02-10
348780,[16],"[17, 17, 17]",2015-02-24
399902,[16],"[2, 2, 2, 2]",2017-04-04
465421,[16],[18],2020-02-04
461296,[219],"[46, 2, 216, 4]",2019-11-19
466452,[219],"[14, 4]",2020-02-25
447160,[219],"[4, 14]",2019-02-07
330338,[220],[32],2014-06-19
465710,[37],"[18, 18, 18]",2020-02-18
465728,[37],"[2, 2]",2020-02-18
465729,[37],"[23, 23]",2020-02-18
373477,[207],[2],2016-03-03
383316,[207],[2],2016-08-05
373514,[221],"[2, 2]",2016-03-17
410810,[221],"[14, 14]",2017-10-17
410813,[221],"[14, 14]",2017-10-17
410814,[221],"[14, 4, 14]",2017-10-17
410815,[221],[14],2017-10-17
410822,[221],[14],2017-10-18
381708,[222],[14],2016-07-15
365482,[71],[2],2015-12-17
369645,[71],[2],2016-02-11
370137,[71],[14],2016-02-23
374532,[71],"[2, 2]",2016-04-04
375101,[71],[14],2016-04-12
375102,[71],[14],2016-04-15
375172,[71],"[4, 4, 4]",2016-04-21
375623,[71],[6],2016-04-25
375815,[71],[4],2016-04-27
387356,[71],[14],2016-11-07
410848,[71],"[14, 14, 14]",2017-10-23
330664,[223],[32],2014-07-15
339033,[224],"[14, 14, 14, 14, 14]",2014-11-04
377942,[224],"[14, 14]",2016-05-10
366902,[225],"[42, 4]",2016-01-06
376318,[225],"[4, 33, 28, 14, 28]",2016-05-03
404828,[225],[28],2017-05-16
381741,[225],"[4, 36, 42]",2016-06-07
404826,[225],"[28, 4, 4]",2017-06-16
404827,[225],[6],2017-05-16
341664,[199],[14],2014-10-29
349298,[199],[14],2015-03-06
366942,[199],[2],2015-11-23
366943,[199],[28],2015-11-23
366944,[199],[2],2015-12-01
366945,[199],[2],2015-12-02
366946,[199],[2],2015-12-04
366947,[199],[2],2015-12-08
373029,[199],[2],2016-03-03
373031,[199],[32],2016-03-15
388745,[199],"[2, 2]",2016-10-26
464367,[199],"[2, 2]",2020-01-31
464370,[226],"[2, 2]",2020-01-07
464374,[226],[2],2020-01-31
464376,[226],"[18, 18]",2020-01-31
464378,[226],[18],2020-01-31
464379,[226],"[11, 11]",2020-01-31
464381,[226],[32],2020-01-31
464383,[226],[32],2020-01-31
464982,[226],[14],2020-01-31
467041,[226],"[18, 18]",2020-02-26
467045,[226],"[2, 2]",2020-02-26
467126,[226],[32],2020-02-27
467147,[226],"[4, 4]",2020-02-27
467959,[226],[4],2020-02-26
468215,[226],"[74, 74]",2020-02-27
378073,[227],[14],2016-05-17
385893,[228],"[18, 18]",2016-10-11
383525,[228],[32],2016-09-08
388326,[228],"[32, 32, 32, 2, 18, 2, 18]",2016-10-24
391271,[228],[2],2016-11-17
385894,[228],[119],2016-09-19
381190,[228],[2],2016-07-06
382219,[228],[32],2016-07-27
383526,[228],"[6, 6]",2016-09-08
383642,[228],[51],2016-09-15
383550,[140],[4],2016-08-30
413319,[67],[2],2017-10-11
426275,[67],"[2, 2, 2, 18, 4, 6]",2018-04-04
445084,[67],"[2, 2]",2019-01-28
447771,[67],[2],2019-02-07
448041,[67],[2],2019-02-25
392583,[86],[2],2016-12-14
464027,[229],"[5, 5, 5]",2020-01-27
464040,[229],"[2, 2, 2]",2020-01-27
369951,[230],"[4, 4]",2016-02-18
369953,[230],[36],2016-02-18
369954,[230],[4],2016-02-18
369957,[230],[2],2016-02-19
369958,[230],[11],2016-02-19
369959,[230],[41],2016-02-19
370029,[230],"[41, 41]",2016-02-18
373655,[230],"[6, 6]",2016-04-04
373695,[230],"[41, 41]",2016-04-06
373767,[230],"[4, 4]",2016-04-04
378339,[230],[41],2016-06-07
378341,[230],[2],2016-06-07
378342,[230],[4],2016-06-07
378452,[230],[6],2016-06-08
427591,[230],[41],2018-06-05
427618,[230],"[14, 14]",2018-06-05
366606,[231],[5],2015-12-09
366607,[231],[5],2015-12-14
377377,[231],[5],2016-04-06
365542,[232],[4],2015-12-18
369111,[232],[4],2016-01-14
369119,[232],"[17, 17]",2016-01-19
373602,[232],[11],2016-03-04
375486,[232],[2],2016-04-11
384621,[232],[2],2016-09-08
387049,[232],[17],2016-10-26
387053,[232],"[11, 11, 11]",2016-10-18
365624,[233],[2],2015-12-22
384020,[233],[2],2016-09-14
436584,[233],[2],2018-10-25
436594,[233],[14],2018-10-19
440296,[233],[14],2018-11-22
456215,[233],[32],2019-06-12
457863,[233],[2],2019-07-12
460742,[233],[14],2019-11-12
460743,[233],[2],2019-11-14
460838,[233],[14],2019-11-21
460887,[233],[2],2019-11-27
460888,[233],"[32, 32]",2019-11-27
461007,[233],[14],2019-11-29
461099,[233],[14],2019-12-03
462830,[233],[14],2020-01-07
462915,[233],[2],2020-01-17
463140,[233],[18],2020-01-22
463602,[233],[14],2020-02-08
369446,[110],[2],2016-01-28
379689,[145],"[32, 32, 32]",2016-05-12
379693,[145],"[18, 18]",2016-05-10
379834,[145],[4],2016-05-10
372701,[145],[28],2016-02-03
372705,[145],[46],2016-02-03
391168,[145],"[4, 4]",2016-11-16
416552,[145],[6],2017-11-01
416554,[145],[28],2017-11-01
414106,[89],"[4, 4]",2017-11-17
376920,[234],"[2, 4, 41]",2016-04-05
376990,[234],[2],2016-04-05
379338,[234],"[2, 2]",2016-05-10
379349,[234],[41],2016-05-10
379352,[234],[41],2016-05-19
379431,[234],[4],2016-05-31
380838,[234],[2],2016-06-01
380839,[234],[4],2016-06-14
380840,[234],[41],2016-06-23
380842,[234],[32],2016-06-23
387775,[234],[11],2016-10-31
389706,[234],[41],2016-11-07
389709,[234],"[11, 11, 2, 2]",2016-11-08
399890,[234],[4],2017-04-06
399891,[234],[11],2017-04-06
402682,[234],"[4, 4]",2017-05-01
405042,[234],[11],2017-06-26
405043,[234],[11],2017-06-26
412205,[234],[4],2017-10-26
421955,[234],[2],2018-02-27
421957,[234],[4],2018-02-26
423769,[234],[11],2018-03-27
435228,[234],[2],2018-09-25
370763,[235],"[14, 2]",2016-02-24
370765,[235],"[41, 41, 41]",2016-02-24
370768,[235],"[32, 32]",2016-02-24
370475,[169],[6],2016-02-29
407764,[169],"[2, 2, 2, 2, 2, 2, 2, 29, 29]",2017-08-24
409418,[169],[98],2017-09-28
436042,[169],[18],2018-09-05
462467,[226],[2],2019-12-10
464372,[226],[2],2020-01-28
442469,[236],"[18, 14, 14, 14]",2018-11-19
445373,[236],[11],2019-01-18
445374,[236],[32],2019-01-15
445375,[236],[11],2019-01-23
445376,[236],[69],2019-01-22
445378,[236],[28],2019-02-04
445379,[236],[2],2019-02-05
445674,[236],[69],2019-02-04
445676,[236],"[69, 69]",2019-02-05
451048,[236],"[4, 4]",2019-05-01
458543,[236],"[4, 4]",2019-07-12
458545,[236],[4],2019-07-19
461897,[236],"[2, 2]",2019-11-26
466282,[236],"[216, 216]",2020-02-06
372352,[237],"[23, 23, 23, 23, 23, 23, 23]",2016-03-09
443349,[237],[8],2018-12-03
443355,[237],"[23, 23, 23, 23]",2018-12-03
443356,[237],"[2, 2, 2]",2018-12-04
443357,[237],"[23, 23, 23]",2018-12-03
449967,[193],[14],2019-04-02
380097,[238],[14],2016-06-13
391189,[239],[2],2016-11-15
391193,[239],[4],2016-11-15
391196,[239],[4],2016-11-15
391198,[239],[11],2016-11-16
378738,[239],[4],2016-05-12
378741,[239],[4],2016-05-13
378742,[239],[11],2016-05-13
378743,[239],"[6, 6]",2016-05-26
373452,[240],[6],2016-03-21
373453,[240],[46],2016-03-21
373454,[240],"[46, 46, 46]",2016-03-21
373455,[240],[32],2016-03-21
373456,[240],[14],2016-03-21
373457,[240],[14],2016-03-22
373458,[240],"[241, 241, 241, 241]",2016-03-22
373459,[240],[17],2016-03-22
373460,[240],[28],2016-03-22
386244,[101],"[2, 2, 2, 2]",2016-10-13
382514,[242],"[14, 14]",2016-07-06
382520,[242],[14],2016-07-12
381267,[53],[2],2016-06-06
426473,[101],"[2, 2]",2018-04-17
376189,[101],"[4, 4, 4]",2016-05-03
406624,[101],"[2, 2]",2017-07-13
422538,[101],"[2, 2]",2018-02-26
422540,[101],"[2, 2]",2018-03-01
426470,[101],"[4, 4]",2018-04-16
426477,[101],[2],2018-04-17
429235,[101],[2],2018-05-17
429260,[101],[32],2018-05-31
429269,[101],"[2, 2, 2]",2018-05-07
433905,[101],[2],2018-08-22
439937,[101],[14],2018-11-19
439938,[101],[2],2018-11-19
439939,[101],[46],2018-11-20
439940,[101],[4],2018-11-20
439941,[101],[4],2018-11-20
440239,[101],[2],2018-11-26
440973,[101],"[14, 14, 14, 14, 14]",2018-12-04
443215,[101],[4],2018-12-04
443216,[101],[2],2018-12-04
450421,[101],[2],2019-04-05
459005,[101],[2],2019-07-24
422542,[101],"[14, 14]",2018-02-26
381583,[173],"[2, 2, 2]",2016-06-01
387927,[173],[2],2016-10-12
398959,[173],"[18, 18]",2017-03-24
392837,[173],[32],2016-12-02
394451,[173],"[2, 2]",2017-01-31
381184,[101],[2],2016-07-08
378647,[101],[14],2016-06-07
378654,[101],[14],2016-06-01
378659,[101],"[2, 2, 2]",2016-05-30
378664,[101],"[46, 46]",2016-05-26
381183,[101],[4],2016-07-11
401200,[101],"[4, 4]",2017-04-04
401201,[101],"[4, 4, 4, 4, 4]",2017-04-04
429038,[101],[2],2018-05-17
429043,[101],[32],2018-05-31
429061,[101],[2],2018-06-12
387023,[101],[2],2016-10-19
401199,[101],[14],2017-04-04
401214,[101],"[32, 32]",2017-05-10
401215,[101],[14],2017-05-11
408323,[101],[2],2017-09-14
424447,[101],[14],2018-03-26
376192,[101],"[4, 4, 4]",2016-05-03
376820,[101],[2],2016-05-04
376826,[101],[4],2016-04-22
378639,[101],[14],2016-06-10
378648,[101],[14],2016-06-07
378655,[101],[14],2016-06-03
378666,[101],[2],2016-05-25
387020,[101],[28],2016-10-20
390000,[101],[14],2016-11-21
390008,[101],[14],2016-11-22
390010,[101],[2],2016-11-22
396803,[101],[14],2017-02-16
396807,[101],[14],2017-02-16
401194,[101],[46],2017-04-03
401195,[101],[32],2017-04-03
401197,[101],[2],2017-04-04
406697,[101],"[2, 2]",2017-07-13
413730,[101],[14],2017-10-17
413738,[101],"[28, 28]",2017-10-18
385608,[173],"[4, 4]",2016-09-13
398929,[173],"[2, 2, 2, 2]",2017-03-23
381578,[173],"[2, 2]",2016-06-27
385610,[173],[2],2016-09-13
387932,[173],"[4, 36]",2016-10-12
387934,[173],[32],2016-10-12
391653,[173],[32],2016-11-24
398937,[173],[36],2017-03-24
381585,[173],"[4, 4]",2016-06-01
383749,[173],"[2, 2]",2016-08-31
385600,[173],[2],2016-09-20
426094,[173],[2],2018-04-25
394029,[178],[18],2017-01-06
394034,[178],[18],2017-01-27
394037,[178],[18],2017-01-30
377539,[243],"[2, 28]",2016-02-10
377540,[243],[32],2016-02-11
401263,[243],"[2, 2]",2017-04-25
420780,[243],"[14, 14]",2018-02-01
420782,[243],[4],2018-02-01
420784,[243],[32],2018-02-01
420785,[243],"[2, 2]",2018-02-01
374860,[244],[2],2016-03-22
374337,[245],[2],2016-04-13
376266,[125],[14],2016-04-28
454414,[246],"[7, 7]",2019-05-06
440584,[247],[33],2018-11-29
374761,[248],[4],2016-04-13
377527,[248],[32],2016-05-18
377528,[248],[4],2016-05-18
377530,[248],[2],2016-05-18
378268,[248],"[4, 4]",2016-06-03
378269,[248],[46],2016-06-06
378270,[248],[2],2016-06-06
378289,[248],[14],2016-06-03
375219,[249],"[2, 2]",2016-04-19
375220,[249],[32],2016-04-19
375221,[249],[6],2016-04-19
375341,[249],[14],2016-04-21
380336,[249],"[2, 2]",2016-06-08
380340,[249],"[6, 6]",2016-06-08
380341,[249],"[14, 14]",2016-06-08
380380,[249],"[4, 4]",2016-06-09
380386,[249],"[32, 32]",2016-06-09
380388,[249],[14],2016-06-09
380390,[249],[14],2016-06-09
380392,[249],"[28, 28]",2016-06-09
383641,[250],"[2, 2]",2016-09-12
383979,[250],[4],2016-09-12
385625,[250],[4],2016-09-12
385655,[250],[18],2016-09-21
385660,[250],[4],2016-09-21
385663,[250],[14],2016-09-21
391966,[250],[23],2016-12-16
382890,[251],[2],2016-08-18
439304,[251],[2],2018-11-08
379063,[252],[14],2016-05-02
379065,[252],[14],2016-05-02
379067,[252],[14],2016-05-03
379071,[252],"[14, 14]",2016-05-03
379051,[253],[14],2016-05-02
379055,[253],"[14, 14]",2016-05-03
390224,[71],[18],2016-11-30
374737,[1],[4],2016-03-03
380121,[254],[6],2016-05-03
380122,[254],"[6, 6]",2016-05-03
380123,[254],[32],2016-05-02
380124,[254],[4],2016-05-02
391831,[254],"[11, 11]",2016-11-17
391832,[254],[36],2016-12-05
391834,[254],"[2, 2]",2016-12-06
405515,[254],[72],2017-06-14
405523,[254],[2],2017-06-14
411357,[254],[14],2017-11-02
411856,[255],[14],2017-10-17
411857,[255],[14],2017-10-17
411858,[255],[14],2017-10-18
411859,[255],[14],2017-10-18
377485,[256],[18],2016-04-18
377486,[256],"[4, 4, 4]",2016-04-18
377487,[256],[14],2016-04-18
377488,[256],[11],2016-04-18
377489,[256],[14],2016-04-19
384494,[257],[4],2016-09-21
384496,[257],"[72, 72, 72, 72, 72]",2016-09-21
384500,[257],[2],2016-09-21
385276,[257],"[4, 4]",2016-10-13
385312,[257],"[4, 4, 18, 4, 2, 4, 4, 4]",2016-09-20
407377,[257],[2],2017-08-30
384894,[257],[18],2016-09-28
384897,[257],[11],2016-09-28
384919,[257],"[36, 36]",2016-09-28
384920,[257],"[2, 2]",2016-09-28
375146,[258],[14],2016-04-14
375147,[258],[11],2016-04-14
375148,[258],[2],2016-04-14
376506,[258],[2],2016-05-10
383052,[258],[2],2016-09-07
384019,[258],[2],2016-09-14
389061,[258],[2],2016-11-26
392341,[258],[11],2017-01-06
392970,[258],[11],2017-01-19
393234,[258],[2],2017-02-02
395252,[258],[14],2017-02-23
401266,[258],[14],2017-05-18
401671,[258],[11],2017-05-29
404890,[258],"[11, 11]",2017-06-13
408211,[258],[2],2017-09-12
410520,[258],"[11, 11, 11]",2017-10-06
417337,[258],[2],2017-12-21
419492,[258],[2],2018-02-08
423939,[258],[23],2018-04-13
432459,[258],[2],2018-08-15
432735,[258],[18],2018-08-17
436583,[258],[18],2018-10-25
440294,[258],[2],2018-11-21
440295,[258],[14],2018-11-22
456214,[258],[32],2019-06-12
456218,[258],[2],2019-06-14
457862,[258],[2],2019-07-12
460741,[258],[14],2019-11-12
460885,[258],[2],2019-11-27
460886,[258],"[32, 32]",2019-11-27
461006,[258],[14],2019-11-29
461098,[258],[14],2019-12-03
462102,[258],[14],2019-12-10
462104,[258],[14],2019-12-13
462105,[258],[14],2019-12-17
462108,[258],[14],2019-12-18
462828,[258],[2],2020-01-14
462833,[258],[14],2020-01-07
462834,[258],"[4, 4]",2020-01-08
462837,[258],"[11, 11, 11]",2020-01-08
463132,[258],[4],2020-01-28
463136,[258],[32],2020-01-22
463138,[258],[18],2020-01-22
463210,[258],[11],2020-01-31
465352,[258],"[23, 23]",2020-02-20
465354,[258],"[23, 2]",2020-02-19
398116,[258],[4],2017-04-06
388773,[254],"[11, 11]",2016-11-17
388775,[254],[6],2016-11-17
388776,[254],"[4, 4]",2016-11-17
389630,[254],"[14, 14]",2016-12-06
389631,[254],"[4, 14]",2016-12-06
389632,[254],"[2, 2]",2016-12-06
387284,[259],[46],2016-10-27
403302,[260],"[2, 2]",2017-05-09
378904,[239],[4],2016-05-12
378920,[239],[4],2016-05-13
378922,[239],"[6, 6]",2016-05-26
391638,[239],[36],2016-12-12
394588,[239],[4],2017-02-14
395538,[239],[6],2017-03-08
385816,[64],[32],2016-09-22
385818,[64],[2],2016-09-22
387043,[239],[18],2016-10-26
389788,[239],[11],2016-11-16
410049,[261],[30],2017-09-21
403779,[261],[6],2017-05-05
377515,[262],[32],2016-04-07
377516,[262],[99],2016-05-11
399724,[263],[14],2017-04-04
399727,[263],"[2, 2]",2017-04-04
399729,[263],"[14, 18]",2017-04-03
385383,[264],"[2, 2]",2016-09-27
415787,[264],[4],2017-11-27
401389,[265],"[32, 32, 33, 14, 33, 14, 33, 23, 23, 23]",2017-04-05
401390,[265],"[46, 46, 46, 14, 17, 23, 17, 23, 18, 14, 28, 2, 14, 14, 159]",2017-04-06
468522,[265],"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",2020-02-19
468531,[265],"[6, 28]",2020-02-18
468532,[265],[23],2020-02-19
468534,[265],[33],2020-02-19
468536,[265],"[14, 14]",2020-02-19
468528,[265],[33],2020-02-18
445268,[266],[2],2019-01-30
380256,[165],"[2, 2, 2]",2016-05-19
438902,[261],[2],2018-10-23
453503,[76],[69],2019-02-19
453504,[76],"[4, 4]",2019-01-25
453505,[76],[2],2019-01-24
384196,[172],[5],2016-09-21
386449,[172],[2],2016-10-24
386450,[172],[4],2016-10-26
422765,[172],"[2, 2, 2]",2018-03-21
429861,[172],"[2, 2, 2]",2018-05-03
429862,[172],[2],2018-05-30
437409,[172],[33],2018-09-27
448312,[172],[33],2019-02-21
456866,[172],[32],2019-06-14
462080,[172],[4],2019-11-25
465629,[172],[2],2020-01-29
466216,[172],[2],2020-02-04
466694,[172],"[4, 4]",2020-02-11
466695,[172],"[2, 2]",2020-02-13
466713,[172],[4],2020-02-25
466716,[172],[5],2020-03-10
467271,[172],[14],2020-02-18
467272,[172],"[4, 4]",2020-02-19
